target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q04759_WT	Test set	126:46		-0.06397134921664945	0.29651162790697677	0.4784334023464458	0.8695652173913043	0.0873015873015873	0.25806451612903225	0.6470588235294118	0.3980099502487562	0.3398895790200138	0.6601104209799861
Q02779_WT		3:4	Not enough data in minority class of the training set for all 5 folds										
Q02779_WT	Fold 1	2:20		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.625	0.375
Q02779_WT	Fold 2	2:20		-0.1	0.8181818181818182	0.45	0.9	0.0	0.9	0.0	0.9	0.675	0.325
Q02779_WT	Fold 3	3:19		0.0	0.8636363636363636	0.5	1.0	0.0	0.8636363636363636	0.0	0.9268292682926829	0.28070175438596495	0.7192982456140351
Q02779_WT	Fold 4	2:19		0.689202437604511	0.9523809523809523	0.75	1.0	0.5	0.95	1.0	0.9743589743589743	0.02631578947368421	0.9736842105263157
Q02779_WT	Fold 5	2:19		0.689202437604511	0.9523809523809523	0.75	1.0	0.5	0.95	1.0	0.9743589743589743	0.5	0.5
Q02779_WT	Mean	-		0.2556809750418044	0.8991341991341992	0.5900000000000001	0.9800000000000001	0.2	0.9145454545454547	0.4	0.9455856338783167	0.42140350877192984	0.5785964912280701
Q02779_WT	SD	-		0.3248425759780576	0.04757967675855957	0.12041594578792295	0.03651483716701106	0.223606797749979	0.02985271466722505	0.447213595499958	0.026241944365378897	0.21902488810806872	0.2190248881080687
Q02779_WT	Test set	3:4		0.0	0.5714285714285714	0.5	1.0	0.0	0.5714285714285714	0.0	0.7272727272727273	0.5833333333333334	0.4166666666666667
Q02763_WT	Fold 1	54:38		0.6892704238533526	0.8478260869565217	0.8469785575048733	0.8421052631578947	0.8518518518518519	0.8	0.8846153846153846	0.8205128205128205	0.11403508771929825	0.8859649122807017
Q02763_WT	Fold 2	55:37		0.7976579892643308	0.9021739130434783	0.9004914004914004	0.8918918918918919	0.9090909090909091	0.868421052631579	0.9259259259259259	0.88	0.06142506142506144	0.9385749385749386
Q02763_WT	Fold 3	55:37		0.547911547911548	0.782608695652174	0.773955773955774	0.7297297297297297	0.8181818181818182	0.7297297297297297	0.8181818181818182	0.7297297297297297	0.1144963144963145	0.8855036855036855
Q02763_WT	Fold 4	54:37		0.6785818106106769	0.8461538461538461	0.8320820820820821	0.7567567567567568	0.9074074074074074	0.8484848484848485	0.8448275862068966	0.8000000000000002	0.0970970970970971	0.902902902902903
Q02763_WT	Fold 5	54:37		0.6554350571810899	0.8351648351648352	0.8185685685685686	0.7297297297297297	0.9074074074074074	0.84375	0.8305084745762712	0.7826086956521738	0.13563563563563566	0.8643643643643644
Q02763_WT	Mean	-		0.6737713657641995	0.842785475394171	0.8344152765205397	0.7900426742532005	0.8787878787878789	0.8180771261692314	0.8608118379012595	0.8025702491789449	0.10453783927468138	0.8954621607253186
Q02763_WT	SD	-		0.07278755688748464	0.03474444605627542	0.03749623000535186	0.05981503595088682	0.03404671450531427	0.0451853256175374	0.036049877502728735	0.04477371485584931	0.022621958923908426	0.022621958923908426
Q02763_WT	Test set	74:50		0.25936059857659	0.5645161290322581	0.6156756756756757	0.88	0.35135135135135137	0.4782608695652174	0.8125	0.619718309859155	0.33945945945945943	0.6605405405405406
Q02750_WT	Fold 1	34:92		0.7516392996834614	0.9047619047619048	0.860613810741688	0.9565217391304348	0.7647058823529411	0.9166666666666666	0.8666666666666667	0.9361702127659574	0.0684143222506394	0.9315856777493606
Q02750_WT	Fold 2	34:92		0.6256997361726687	0.8571428571428571	0.8001918158567776	0.9239130434782609	0.6764705882352942	0.8854166666666666	0.7666666666666667	0.9042553191489361	0.10645780051150895	0.893542199488491
Q02750_WT	Fold 3	34:92		0.5976004097299213	0.8492063492063492	0.7762148337595909	0.9347826086956522	0.6176470588235294	0.8686868686868687	0.7777777777777778	0.9005235602094241	0.15313299232736574	0.8468670076726342
Q02750_WT	Fold 4	33:92		0.717871668706209	0.888	0.8656126482213439	0.9130434782608695	0.8181818181818182	0.9333333333333333	0.7714285714285715	0.9230769230769231	0.07773386034255597	0.922266139657444
Q02750_WT	Fold 5	34:91		0.7948783811659011	0.92	0.8897866839043309	0.9560439560439561	0.8235294117647058	0.9354838709677419	0.875	0.9456521739130435	0.0303813833225598	0.9696186166774402
Q02750_WT	Mean	-		0.6975378990916324	0.8838222222222223	0.8384839584967463	0.9368609651218348	0.7401069518716576	0.9079174812642554	0.8115079365079364	0.9219356378228568	0.08722407175092597	0.9127759282490739
Q02750_WT	SD	-		0.0682688516268351	0.024748073738678964	0.039160775197242106	0.015778540786091238	0.07383101327468264	0.02424784266568739	0.04440072490644744	0.01600765689752915	0.03739180870678881	0.03739180870678882
Q02750_WT	Test set	188:76		0.43689218766335297	0.7234848484848485	0.7392217245240762	0.7763157894736842	0.7021276595744681	0.5130434782608696	0.8859060402684564	0.6178010471204188	0.16258398656215003	0.83741601343785
Q02156_WT	Fold 1	12:35		0.6494032504727565	0.8723404255319149	0.8047619047619048	0.9428571428571428	0.6666666666666666	0.8918918918918919	0.8	0.9166666666666667	0.1	0.9
Q02156_WT	Fold 2	12:35		0.3032701586302982	0.7659574468085106	0.6238095238095238	0.9142857142857143	0.3333333333333333	0.8	0.5714285714285714	0.8533333333333333	0.25476190476190474	0.7452380952380953
Q02156_WT	Fold 3	11:35		0.7115225392855681	0.8913043478260869	0.8662337662337662	0.9142857142857143	0.8181818181818182	0.9411764705882353	0.75	0.9275362318840579	0.05974025974025973	0.9402597402597402
Q02156_WT	Fold 4	12:34		0.5954585789765747	0.8478260869565217	0.7892156862745098	0.9117647058823529	0.6666666666666666	0.8857142857142857	0.7272727272727273	0.8985507246376812	0.1127450980392157	0.8872549019607844
Q02156_WT	Fold 5	12:34		0.5270721116633341	0.8260869565217391	0.7475490196078431	0.9117647058823529	0.5833333333333334	0.8611111111111112	0.7	0.8857142857142858	0.1446078431372549	0.8553921568627451
Q02156_WT	Mean	-		0.5573453278057062	0.8407030527289546	0.7663139801375095	0.9189915966386554	0.6136363636363636	0.8759787518611049	0.7097402597402598	0.896360248447205	0.13437102113572702	0.8656289788642729
Q02156_WT	SD	-		0.12856162775585317	0.03960784415731421	0.07376351686577531	0.01094159383387742	0.14545980630216837	0.0420169978463282	0.0698809113167441	0.02364227392062321	0.060301403487175456	0.060301403487175456
Q02156_WT	Test set	82:24		0.28224101023187464	0.5754716981132075	0.6666666666666667	0.8333333333333334	0.5	0.32786885245901637	0.9111111111111111	0.4705882352941176	0.22433943089430897	0.775660569105691
Q00537_WT	Fold 1	2:9		-0.14907119849998599	0.7272727272727273	0.4444444444444444	0.8888888888888888	0.0	0.8	0.0	0.8421052631578948	0.6111111111111112	0.3888888888888889
Q00537_WT	Fold 2	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.7222222222222222	0.2777777777777778
Q00537_WT	Fold 3	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.4444444444444444	0.5555555555555556
Q00537_WT	Fold 4	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.3888888888888889	0.6111111111111112
Q00537_WT	Fold 5	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.5	0.5
Q00537_WT	Mean	-		-0.0298142396999972	0.7963636363636365	0.48888888888888893	0.9777777777777779	0.0	0.8109090909090909	0.0	0.8861988304093569	0.5333333333333334	0.4666666666666667
Q00537_WT	SD	-		0.054433105395181744	0.03218404375115577	0.020286020648339495	0.04057204129667899	0.0	0.00813115628181742	0.0	0.020505673742453132	0.10924356447224168	0.10924356447224169
Q00537_WT	Test set	7:8		0.0	0.5333333333333333	0.5	1.0	0.0	0.5333333333333333	0.0	0.6956521739130436	0.6964285714285714	0.3035714285714286
Q00536_WT	Fold 1	2:10		0.25819888974716115	0.75	0.65	0.8	0.5	0.8888888888888888	0.3333333333333333	0.8421052631578948	0.25	0.75
Q00536_WT	Fold 2	2:10		0.0	0.8333333333333334	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909091	0.3	0.7
Q00536_WT	Fold 3	2:10		0.7745966692414834	0.9166666666666666	0.95	0.9	1.0	1.0	0.6666666666666666	0.9473684210526316	0.1	0.9
Q00536_WT	Fold 4	2:10		-0.2	0.6666666666666666	0.4	0.8	0.0	0.8	0.0	0.8000000000000002	0.3	0.7
Q00536_WT	Fold 5	2:10		-0.13483997249264842	0.75	0.45	0.9	0.0	0.8181818181818182	0.0	0.8571428571428572	0.5	0.5
Q00536_WT	Mean	-		0.13959111729919924	0.7833333333333333	0.59	0.8800000000000001	0.3	0.8680808080808081	0.2	0.8711414900888587	0.29	0.71
Q00536_WT	SD	-		0.32337287164723916	0.0775791113542719	0.18119970566569174	0.0683130051063973	0.3651483716701107	0.06604031855204051	0.24343224778007383	0.04717145891595089	0.11690451944500121	0.11690451944500123
Q00536_WT	Test set	9:15		-0.39735970711951313	0.4166666666666667	0.3333333333333333	0.6666666666666666	0.0	0.5263157894736842	0.0	0.5882352941176471	0.6074074074074074	0.3925925925925926
Q00535_WT	Fold 1	32:193		0.4506548188801625	0.88	0.6954339378238341	0.9533678756476683	0.4375	0.9108910891089109	0.6086956521739131	0.9316455696202531	0.17268458549222798	0.827315414507772
Q00535_WT	Fold 2	32:193		0.6174744754853825	0.9111111111111111	0.7917746113989637	0.9585492227979274	0.625	0.9390862944162437	0.7142857142857143	0.9487179487179487	0.09698834196891191	0.9030116580310881
Q00535_WT	Fold 3	32:193		0.37025622804797087	0.8577777777777778	0.669446243523316	0.9326424870466321	0.40625	0.9045226130653267	0.5	0.9183673469387754	0.18167098445595853	0.8183290155440415
Q00535_WT	Fold 4	32:193		0.5443606615037002	0.8977777777777778	0.7448996113989637	0.9585492227979274	0.53125	0.925	0.68	0.9414758269720102	0.09569300518134714	0.9043069948186528
Q00535_WT	Fold 5	32:192		0.5270462766947299	0.9017857142857143	0.6822916666666667	0.9895833333333334	0.375	0.9047619047619048	0.8571428571428571	0.945273631840796	0.10367838541666666	0.8963216145833334
Q00535_WT	Mean	-		0.5019584921223892	0.8896904761904763	0.7167692141623488	0.9585384283246977	0.475	0.9168523802704772	0.672024844720497	0.9370960648179567	0.13014306050302243	0.8698569394969775
Q00535_WT	SD	-		0.07718898514445126	0.017237886958313776	0.04143365723493541	0.016638913975474647	0.0834634401000422	0.012209766549554973	0.10779718344423396	0.01001329013213735	0.035240433679406116	0.035240433679406116
Q00535_WT	Test set	44:86		0.03251280443811776	0.6384615384615384	0.510306553911205	0.9069767441860465	0.11363636363636363	0.6666666666666666	0.38461538461538464	0.7684729064039408	0.43974630021141653	0.5602536997885835
Q00526_WT	Fold 1	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.6875	0.3125
Q00526_WT	Fold 2	2:8		0.6666666666666666	0.9	0.75	1.0	0.5	0.8888888888888888	1.0	0.9411764705882353	0.375	0.625
Q00526_WT	Fold 3	1:8		0.0	0.8888888888888888	0.5	1.0	0.0	0.8888888888888888	0.0	0.9411764705882353	1.0	0.0
Q00526_WT	Fold 4	1:8		0.0	0.8888888888888888	0.5	1.0	0.0	0.8888888888888888	0.0	0.9411764705882353	0.0	1.0
Q00526_WT	Fold 5	2:7		-0.1889822365046136	0.6666666666666666	0.42857142857142855	0.8571428571428571	0.0	0.75	0.0	0.7999999999999999	0.6428571428571428	0.3571428571428571
Q00526_WT	Mean	-		0.0955368860324106	0.828888888888889	0.5357142857142857	0.9714285714285713	0.1	0.8433333333333334	0.2	0.9024836601307189	0.5410714285714285	0.45892857142857146
Q00526_WT	SD	-		0.2691103389550096	0.08104258901693541	0.10101525445522108	0.05216405309573013	0.1825741858350554	0.052938352220318174	0.3651483716701108	0.05029764597243471	0.3062556399591732	0.3062556399591732
Q00526_WT	Test set	22:30		0.031139957766460915	0.5769230769230769	0.5060606060606061	0.9666666666666667	0.045454545454545456	0.58	0.5	0.725	0.5636363636363636	0.43636363636363634
Q96SB4_WT		2:5	Not enough data in minority class of the training set for all 5 folds										
Q96SB4_WT	Fold 1	3:133		0.3975479400562285	0.9779411764705882	0.662907268170426	0.9924812030075187	0.3333333333333333	0.9850746268656716	0.5	0.9887640449438201	0.30576441102756896	0.6942355889724311
Q96SB4_WT	Fold 2	3:133		0.0	0.9779411764705882	0.5	1.0	0.0	0.9779411764705882	0.0	0.9888475836431226	0.04761904761904762	0.9523809523809523
Q96SB4_WT	Fold 3	3:133		0.8134442465765906	0.9926470588235294	0.8333333333333333	1.0	0.6666666666666666	0.9925373134328358	1.0	0.9962546816479401	0.0025062656641604013	0.9974937343358397
Q96SB4_WT	Fold 4	4:132		0.34027152804729077	0.9705882352941176	0.6212121212121212	0.9924242424242424	0.25	0.9776119402985075	0.5	0.9849624060150376	0.2178030303030303	0.7821969696969697
Q96SB4_WT	Fold 5	4:132		0.0	0.9705882352941176	0.5	1.0	0.0	0.9705882352941176	0.0	0.9850746268656716	0.43181818181818177	0.5681818181818181
Q96SB4_WT	Mean	-		0.31025274293602195	0.9779411764705882	0.6234905445431761	0.9969810890863522	0.25	0.9807506584723441	0.4	0.9887806686231183	0.20110218728639778	0.7988978127136022
Q96SB4_WT	SD	-		0.27514747477020374	0.0073529411764706	0.11261490021658867	0.0033752850629758047	0.22566773346211	0.006814708645893523	0.3415650255319866	0.0037456530252642393	0.14575114843220305	0.1457511484322031
Q96SB4_WT	Test set	2:5		0.0	0.7142857142857143	0.5	1.0	0.0	0.7142857142857143	0.0	0.8333333333333333	0.0	1.0
Q96RR4_WT	Fold 1	3:18		0.7947194142390263	0.9523809523809523	0.8333333333333333	1.0	0.6666666666666666	0.9473684210526315	1.0	0.972972972972973	0.1851851851851852	0.8148148148148149
Q96RR4_WT	Fold 2	2:18		0.6882472016116853	0.95	0.75	1.0	0.5	0.9473684210526315	1.0	0.972972972972973	0.3611111111111111	0.6388888888888888
Q96RR4_WT	Fold 3	2:18		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.3888888888888889	0.6111111111111112
Q96RR4_WT	Fold 4	2:18		-0.07647191129018725	0.85	0.4722222222222222	0.9444444444444444	0.0	0.8947368421052632	0.0	0.918918918918919	0.5555555555555556	0.4444444444444444
Q96RR4_WT	Fold 5	3:17		0.3361227822436775	0.75	0.7156862745098038	0.7647058823529411	0.6666666666666666	0.9285714285714286	0.3333333333333333	0.8387096774193549	0.17647058823529413	0.8235294117647058
Q96RR4_WT	Mean	-		0.3485234973608403	0.8804761904761904	0.6542483660130719	0.9418300653594771	0.3666666666666666	0.923609022556391	0.4666666666666667	0.9301885926673702	0.33344226579520697	0.666557734204793
Q96RR4_WT	SD	-		0.3206104840225865	0.0687239265476074	0.1303460093832234	0.08319759118305939	0.2788866755113585	0.020593818883891113	0.41275945824459354	0.04555500408108504	0.12896671147286584	0.12896671147286587
Q96RR4_WT	Test set	47:36		0.0834230596940039	0.4578313253012048	0.5180260047281324	0.9722222222222222	0.06382978723404255	0.4430379746835443	0.75	0.608695652173913	0.6388888888888888	0.3611111111111111
Q96RG2_WT		1:5	Not enough data in minority class of the training set for all 5 folds										
Q96RG2_WT	Fold 1	1:15		0.0	0.9375	0.5	1.0	0.0	0.9375	0.0	0.967741935483871	0.4666666666666667	0.5333333333333333
Q96RG2_WT	Fold 2	1:15		0.0	0.9375	0.5	1.0	0.0	0.9375	0.0	0.967741935483871	1.0	0.0
Q96RG2_WT	Fold 3	1:15		0.0	0.9375	0.5	1.0	0.0	0.9375	0.0	0.967741935483871	0.3333333333333333	0.6666666666666666
Q96RG2_WT	Fold 4	1:15		-0.06666666666666667	0.875	0.4666666666666667	0.9333333333333333	0.0	0.9333333333333333	0.0	0.9333333333333333	0.3333333333333333	0.6666666666666666
Q96RG2_WT	Fold 5	2:14		0.0	0.875	0.5	1.0	0.0	0.875	0.0	0.9333333333333333	0.5714285714285714	0.4285714285714286
Q96RG2_WT	Mean	-		-0.013333333333333332	0.9125	0.49333333333333335	0.9866666666666667	0.0	0.9241666666666667	0.0	0.953978494623656	0.540952380952381	0.45904761904761904
Q96RG2_WT	SD	-		0.024343224778007384	0.027950849718747374	0.012171612389003689	0.024343224778007377	0.0	0.022489709580984747	0.0	0.015387994683869527	0.22486411450571972	0.2248641145057197
Q96RG2_WT	Test set	1:5		0.0	0.8333333333333334	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909091	0.8	0.2
Q96PY6_WT		1:76	Not enough data in minority class for all 5 folds										
Q96PF2_WT	Fold 1	4:101		-0.019514284806274117	0.9523809523809523	0.49504950495049505	0.9900990099009901	0.0	0.9615384615384616	0.0	0.975609756097561	0.25	0.75
Q96PF2_WT	Fold 2	4:101		-0.027731010434690697	0.9428571428571428	0.4900990099009901	0.9801980198019802	0.0	0.9611650485436893	0.0	0.9705882352941178	0.06188118811881188	0.9381188118811881
Q96PF2_WT	Fold 3	4:101		0.0	0.9619047619047619	0.5	1.0	0.0	0.9619047619047619	0.0	0.9805825242718447	0.4108910891089109	0.5891089108910891
Q96PF2_WT	Fold 4	3:101		-0.016981706404197036	0.9615384615384616	0.49504950495049505	0.9900990099009901	0.0	0.970873786407767	0.0	0.9803921568627452	0.10231023102310233	0.8976897689768977
Q96PF2_WT	Fold 5	3:101		0.0	0.9711538461538461	0.5	1.0	0.0	0.9711538461538461	0.0	0.9853658536585366	0.0429042904290429	0.9570957095709571
Q96PF2_WT	Mean	-		-0.012845400329032369	0.957967032967033	0.49603960396039604	0.9920792079207921	0.0	0.9653271809097053	0.0	0.9785077052369611	0.1735973597359736	0.8264026402640263
Q96PF2_WT	SD	-		0.010109179455344262	0.008771791233825403	0.003381831935960266	0.006763663871920532	0.0	0.0042447134290801445	0.0	0.004582691078393837	0.12700965417690227	0.12700965417690227
Q96PF2_WT	Test set	7:7		0.0	0.5	0.5	1.0	0.0	0.5	0.0	0.6666666666666666	0.18367346938775508	0.8163265306122448
Q96NX5_WT		4:51	Not enough data in minority class for all 5 folds										
Q96L34_WT	Fold 1	2:11		-0.18181818181818182	0.6923076923076923	0.4090909090909091	0.8181818181818182	0.0	0.8181818181818182	0.0	0.8181818181818182	0.6818181818181819	0.3181818181818182
Q96L34_WT	Fold 2	2:11		0.10112997936948631	0.6153846153846154	0.5681818181818181	0.6363636363636364	0.5	0.875	0.2	0.7368421052631579	0.5454545454545454	0.4545454545454546
Q96L34_WT	Fold 3	2:11		0.67700320038633	0.9230769230769231	0.75	1.0	0.5	0.9166666666666666	1.0	0.9565217391304348	0.0	1.0
Q96L34_WT	Fold 4	2:11		0.0	0.8461538461538461	0.5	1.0	0.0	0.8461538461538461	0.0	0.9166666666666666	0.36363636363636365	0.6363636363636364
Q96L34_WT	Fold 5	3:10		0.5270462766947299	0.8461538461538461	0.6666666666666666	1.0	0.3333333333333333	0.8333333333333334	1.0	0.9090909090909091	0.06666666666666668	0.9333333333333333
Q96L34_WT	Mean	-		0.2246722549264729	0.7846153846153847	0.5787878787878789	0.890909090909091	0.26666666666666666	0.8578671328671328	0.44000000000000006	0.8674606476665974	0.3315151515151515	0.6684848484848486
Q96L34_WT	SD	-		0.29636917417564507	0.10320313742306722	0.10966110803957665	0.13278122606185844	0.20637972912229677	0.031793481821750194	0.4226897995772629	0.07254400462226449	0.24137145136263485	0.24137145136263485
